Customer Status,Age,Gender,Dependents,Number of Dependents,Zip Code,City
Churned,77,Female,false,0,93618,Dinuba
Churned,52,Male,false,0,93932,Lockwood
Churned,41,Male,false,0,95236,Linden
Churned,51,Female,false,0,93001,Ventura
Churned,21,Male,false,0,94567,Pope Valley
Churned,63,Female,false,0,90033,Los Angeles
Churned,64,Female,false,0,93664,Shaver Lake
Churned,38,Male,false,0,95564,Samoa
Churned,54,Female,false,0,94587,Union City
Churned,74,Male,false,0,92661,Newport Beach
Churned,68,Female,false,0,94564,Pinole
Churned,78,Male,false,0,94806,San Pablo
Churned,75,Male,false,0,96074,Paskenta
Churned,73,Female,false,0,94558,Napa
Churned,26,Male,false,0,90403,Santa Monica
Churned,51,Male,true,2,91204,Glendale
Churned,34,Male,false,0,95662,Orangevale
Churned,42,Female,false,0,93201,Alpaugh
Churned,45,Female,false,0,93427,Buellton
Churned,28,Female,false,0,92129,San Diego
Churned,42,Male,false,0,90066,Los Angeles
Churned,30,Male,true,3,92239,Desert Center
Churned,42,Female,false,0,95035,Milpitas
Churned,58,Male,false,0,95692,Wheatland
Churned,20,Male,false,0,96142,Tahoma
Churned,39,Female,false,0,95050,Santa Clara
Churned,77,Female,false,0,92084,Vista
Churned,69,Male,false,0,91770,Rosemead
Churned,62,Female,true,2,90606,Whittier
Churned,35,Female,false,0,95526,Bridgeville
Churned,53,Male,false,0,95826,Sacramento
Churned,62,Male,false,0,95954,Magalia
Churned,35,Female,false,0,92117,San Diego
Churned,30,Male,false,0,92117,San Diego
Churned,45,Female,false,0,93651,Prather
Churned,45,Female,false,0,95060,Santa Cruz
Churned,26,Female,false,0,95476,Sonoma
Churned,19,Female,false,0,91105,Pasadena
Churned,48,Male,false,0,93463,Solvang
Churned,21,Female,false,0,95129,San Jose
Churned,64,Male,false,0,95365,Planada
Churned,54,Male,false,0,90062,Los Angeles
Churned,40,Female,false,0,92273,Seeley
Churned,78,Female,true,1,90303,Inglewood
Churned,28,Female,false,0,94579,San Leandro
Churned,19,Female,false,0,90004,Los Angeles
Churned,56,Male,false,0,90272,Pacific Palisades
Churned,53,Male,false,0,93644,Oakhurst
Churned,59,Male,false,0,94114,San Francisco
Churned,51,Female,false,0,94107,San Francisco
Churned,31,Male,false,0,95117,San Jose
Churned,44,Female,false,0,95231,French Camp
Churned,25,Male,false,0,96137,Westwood
Churned,51,Male,false,0,92109,San Diego
Churned,59,Male,false,0,92109,San Diego
Churned,49,Female,false,0,92111,San Diego
Churned,61,Female,false,0,92126,San Diego
Churned,57,Male,false,0,92008,Carlsbad
Churned,77,Female,false,0,92509,Riverside
Churned,68,Female,false,0,95020,Gilroy
Churned,74,Female,false,0,95232,Glencoe
Churned,75,Male,false,0,95464,Nice
Churned,68,Male,false,0,95543,Gasquet
Churned,76,Female,false,0,92126,San Diego
Churned,76,Female,false,0,95453,Lakeport
Churned,68,Male,false,0,95919,Brownsville
Churned,63,Female,false,0,92662,Newport Beach
Churned,28,Male,false,0,95130,San Jose
Churned,31,Female,false,0,92130,San Diego
Churned,62,Female,false,0,90810,Long Beach
Churned,48,Female,false,0,92109,San Diego
Churned,57,Male,false,0,93921,Carmel By The Sea
Churned,20,Male,false,0,95401,Santa Rosa
Churned,33,Male,false,0,96013,Burney
Churned,20,Female,false,0,92075,Solana Beach
Churned,76,Male,false,0,92592,Temecula
Churned,73,Female,false,0,90712,Lakewood
Churned,79,Female,false,0,92130,San Diego
Churned,71,Male,false,0,94559,Napa
Churned,78,Male,false,0,94021,Loma Mar
Churned,77,Male,false,0,95206,Stockton
Churned,73,Male,false,0,93449,Pismo Beach
Churned,79,Male,false,0,94028,Portola Valley
Churned,54,Male,false,0,92028,Fallbrook
Churned,62,Male,false,0,95694,Winters
Churned,56,Male,false,0,95993,Yuba City
Churned,37,Female,false,0,90025,Los Angeles
Churned,40,Male,false,0,90303,Inglewood
Churned,31,Female,false,0,91344,Granada Hills
Churned,30,Female,false,0,91605,North Hollywood
Churned,36,Female,false,0,92117,San Diego
Churned,25,Female,false,0,92539,Anza
Churned,60,Male,false,0,93010,Camarillo
Churned,26,Male,false,0,93647,Orosi
Churned,46,Female,false,0,94010,Burlingame
Churned,61,Male,true,1,94538,Fremont
Churned,40,Female,false,0,94572,Rodeo
Churned,47,Female,false,0,94937,Inverness
Churned,45,Male,false,0,95446,Guerneville
Churned,62,Female,false,0,95665,Pine Grove
Churned,62,Male,false,0,95670,Rancho Cordova
Churned,50,Male,false,0,90631,La Habra
Churned,34,Male,false,0,92401,San Bernardino
Churned,53,Female,false,0,93531,Keene
Churned,29,Male,false,0,95212,Stockton
Churned,55,Female,false,0,96143,Kings Beach
Churned,31,Female,false,0,91746,La Puente
Churned,46,Female,false,0,92530,Lake Elsinore
Churned,27,Female,true,3,92548,Homeland
Churned,49,Male,false,0,93207,California Hot Springs
Churned,51,Female,false,0,94567,Pope Valley
Churned,25,Male,false,0,94611,Oakland
Churned,55,Male,false,0,95121,San Jose
Churned,30,Female,false,0,95316,Denair
Churned,42,Male,false,0,95567,Smith River
Churned,41,Female,false,0,95685,Sutter Creek
Churned,39,Male,false,0,96092,Vina
Churned,47,Female,false,0,90241,Downey
Churned,70,Female,true,2,91106,Pasadena
Churned,69,Male,false,0,92122,San Diego
Churned,65,Female,false,0,94583,San Ramon
Churned,68,Male,false,0,92121,San Diego
Churned,76,Female,false,0,92117,San Diego
Churned,73,Male,false,0,94109,San Francisco
Churned,70,Female,false,0,94130,San Francisco
Churned,70,Male,false,0,96125,Sierra City
Churned,69,Female,false,0,93627,Helm
Churned,67,Female,false,0,95950,Grimes
Churned,78,Male,false,0,94061,Redwood City
Churned,71,Male,false,0,95006,Boulder Creek
Churned,65,Male,false,0,90242,Downey
Churned,79,Female,false,0,92078,San Marcos
Churned,62,Male,true,3,91345,Mission Hills
Churned,41,Female,false,0,91744,La Puente
Churned,61,Male,false,0,92122,San Diego
Churned,38,Male,false,0,93205,Bodfish
Churned,54,Female,false,0,92129,San Diego
Churned,45,Female,false,0,93553,Pearblossom
Churned,55,Male,false,0,94043,Mountain View
Churned,54,Male,false,0,94965,Sausalito
Churned,33,Male,false,0,95252,Valley Springs
Churned,42,Male,false,0,95305,Big Oak Flat
Churned,31,Male,false,0,95323,Hickman
Churned,53,Female,false,0,95427,Comptche
Churned,51,Male,false,0,95981,Strawberry Valley
Churned,38,Female,false,0,96050,Klamath River
Churned,43,Male,false,0,91770,Rosemead
Churned,61,Male,false,0,92258,North Palm Springs
Churned,60,Male,false,0,93060,Santa Paula
Churned,24,Female,false,0,94539,Fremont
Churned,51,Male,false,0,95524,Bayside
Churned,41,Male,false,0,95601,Amador City
Churned,37,Male,false,0,96112,Fort Bidwell
Churned,36,Female,false,0,91105,Pasadena
Churned,23,Female,false,0,91501,Burbank
Churned,59,Male,false,0,90028,Los Angeles
Churned,64,Female,false,0,92592,Temecula
Churned,35,Male,false,0,95220,Acampo
Churned,64,Male,false,0,95382,Turlock
Churned,31,Male,false,0,95519,Mckinleyville
Churned,38,Male,false,0,95838,Sacramento
Churned,41,Female,false,0,95923,Canyon Dam
Churned,53,Male,false,0,90245,El Segundo
Churned,56,Female,false,0,90260,Lawndale
Churned,48,Female,false,0,90290,Topanga
Churned,48,Male,false,0,92028,Fallbrook
Churned,39,Male,false,0,91605,North Hollywood
Churned,61,Male,false,0,91737,Rancho Cucamonga
Churned,62,Female,false,0,92126,San Diego
Churned,49,Male,false,0,92377,Rialto
Churned,39,Female,false,0,92384,Shoshone
Churned,35,Male,false,0,92398,Yermo
Churned,31,Female,false,0,92557,Moreno Valley
Churned,21,Female,false,0,93465,Templeton
Churned,33,Male,false,0,93726,Fresno
Churned,45,Male,false,0,94517,Clayton
Churned,27,Male,false,0,94706,Albany
Churned,28,Male,false,0,95714,Dutch Flat
Churned,49,Male,true,1,96040,Hat Creek
Churned,51,Male,false,0,96055,Los Molinos
Churned,46,Male,false,0,96056,Mcarthur
Churned,62,Female,false,0,96076,Platina
Churned,20,Male,true,3,92121,San Diego
Churned,38,Female,true,3,90717,Lomita
Churned,64,Female,false,0,91763,Montclair
Churned,34,Male,false,0,92064,Poway
Churned,70,Female,false,0,92003,Bonsall
Churned,69,Female,false,0,93066,Somis
Churned,58,Male,false,0,93624,Five Points
Churned,46,Female,false,0,94587,Union City
Churned,44,Male,false,0,92027,Escondido
Churned,58,Female,false,0,92324,Colton
Churned,60,Male,false,0,92629,Dana Point
Churned,44,Male,false,0,93205,Bodfish
Churned,49,Male,false,0,91731,El Monte
Churned,38,Female,false,0,92126,San Diego
Churned,63,Female,false,0,93292,Visalia
Churned,42,Male,false,0,95358,Modesto
Churned,60,Female,false,0,91748,Rowland Heights
Churned,66,Male,false,0,92705,Santa Ana
Churned,80,Female,false,0,91767,Pomona
Churned,77,Female,false,0,95136,San Jose
Churned,71,Female,false,0,90723,Paramount
Churned,48,Female,false,0,93238,Kernville
Churned,61,Female,false,0,94580,San Lorenzo
Churned,55,Female,false,0,94939,Larkspur
Churned,33,Male,false,0,95240,Lodi
Churned,61,Male,false,0,91748,Rowland Heights
Churned,41,Female,false,0,93030,Oxnard
Churned,56,Female,false,0,95018,Felton
Churned,56,Female,false,0,91605,North Hollywood
Churned,75,Male,false,0,94114,San Francisco
Churned,73,Female,false,0,92117,San Diego
Churned,74,Female,false,0,93516,Boron
Churned,79,Female,false,0,92121,San Diego
Churned,73,Female,false,0,92028,Fallbrook
Churned,39,Male,true,2,91304,Canoga Park
Churned,58,Male,false,0,96014,Callahan
Churned,22,Female,false,0,96009,Bieber
Churned,20,Female,false,0,91722,Covina
Churned,40,Female,false,0,91803,Alhambra
Churned,54,Female,false,0,92028,Fallbrook
Churned,48,Male,false,0,91773,San Dimas
Churned,69,Male,false,0,92129,San Diego
Churned,77,Female,false,0,92130,San Diego
Churned,27,Male,false,0,92129,San Diego
Churned,47,Female,false,0,92309,Baker
Churned,39,Female,false,0,95006,Boulder Creek
Churned,23,Male,false,0,95233,Hathaway Pines
Churned,57,Male,false,0,95655,Mather
Churned,64,Male,false,0,95926,Chico
Churned,48,Female,false,0,93675,Squaw Valley
Churned,58,Male,false,0,95918,Browns Valley
Churned,60,Female,false,0,95955,Maxwell
Churned,62,Female,true,3,90740,Seal Beach
Churned,46,Female,false,0,93612,Clovis
Churned,67,Male,false,0,91746,La Puente
Churned,75,Male,false,0,93067,Summerland
Churned,76,Female,false,0,92027,Escondido
Churned,74,Female,false,0,90620,Buena Park
Churned,37,Male,false,0,94923,Bodega Bay
Churned,33,Female,false,0,92117,San Diego
Churned,24,Female,false,0,91948,Mount Laguna
Churned,35,Female,false,0,90042,Los Angeles
Churned,61,Female,false,0,92126,San Diego
Churned,45,Male,false,0,93536,Lancaster
Churned,50,Male,false,0,94601,Oakland
Churned,40,Female,false,0,95601,Amador City
Stayed,29,Female,false,0,92127,San Diego
Stayed,71,Female,false,0,90723,Paramount
Stayed,32,Male,true,3,90277,Redondo Beach
Stayed,39,Male,false,0,92253,La Quinta
Stayed,74,Female,false,0,93267,Strathmore
Stayed,72,Female,false,0,95242,Lodi
Stayed,75,Male,false,0,92019,El Cajon
Stayed,80,Female,false,0,94301,Palo Alto
Stayed,72,Female,false,0,91607,Valley Village
Stayed,20,Female,true,2,92283,Winterhaven
Stayed,50,Female,false,0,92536,Aguanga
Stayed,26,Male,false,0,92780,Tustin
Stayed,57,Male,false,0,95224,Avery
Stayed,51,Female,false,0,95603,Auburn
Stayed,22,Male,false,0,95955,Maxwell
Stayed,36,Male,false,0,96125,Sierra City
Stayed,50,Female,false,0,90005,Los Angeles
Stayed,41,Male,false,0,90064,Los Angeles
Stayed,41,Female,true,3,91377,Oak Park
Stayed,55,Female,false,0,91602,North Hollywood
Stayed,44,Female,false,0,92320,Calimesa
Stayed,31,Female,false,0,92691,Mission Viejo
Stayed,64,Male,false,0,93721,Fresno
Stayed,48,Female,false,0,94801,Richmond
Stayed,34,Male,false,0,95249,San Andreas
Stayed,57,Male,false,0,95254,Wallace
Stayed,56,Female,false,0,93041,Port Hueneme
Stayed,38,Male,true,3,93544,Llano
Stayed,39,Male,false,0,95660,North Highlands
Joined,55,Male,true,1,95831,Sacramento
Stayed,54,Male,false,0,96006,Adin
Stayed,36,Male,false,0,92003,Bonsall
Stayed,52,Female,false,0,92555,Moreno Valley
Stayed,46,Female,false,0,93004,Ventura
Stayed,42,Female,false,0,93673,Traver
Stayed,24,Male,false,0,95551,Loleta
Stayed,63,Female,true,1,95570,Trinidad
Stayed,46,Female,true,3,96075,Paynes Creek
Stayed,48,Female,false,0,90058,Los Angeles
Stayed,58,Female,false,0,90742,Sunset Beach
Stayed,57,Male,false,0,92283,Winterhaven
Stayed,65,Female,false,0,93286,Woodlake
Stayed,78,Male,true,1,91040,Sunland
Stayed,80,Male,false,0,93513,Big Pine
Stayed,73,Male,false,0,95545,Honeydew
Stayed,67,Male,false,0,96013,Burney
Stayed,75,Female,true,1,95357,Modesto
Stayed,70,Female,false,0,90303,Inglewood
Stayed,67,Female,false,0,90603,Whittier
Stayed,36,Male,false,0,90031,Los Angeles
Stayed,25,Female,false,0,90405,Santa Monica
Joined,40,Female,false,0,92821,Brea
Joined,48,Female,false,0,93243,Lebec
Stayed,57,Female,false,0,95073,Soquel
Stayed,26,Male,false,0,95333,Le Grand
Stayed,32,Female,false,0,95695,Woodland
Stayed,27,Male,false,0,90043,Los Angeles
Stayed,60,Female,false,0,90720,Los Alamitos
Stayed,61,Male,true,2,92649,Huntington Beach
Stayed,43,Female,true,3,93274,Tulare
Stayed,29,Male,true,1,93727,Fresno
Stayed,21,Female,true,1,94610,Oakland
Stayed,21,Male,true,3,95621,Citrus Heights
Joined,44,Male,false,0,91343,North Hills
Stayed,33,Female,true,2,91364,Woodland Hills
Stayed,62,Female,false,0,92655,Midway City
Stayed,25,Female,true,3,93510,Acton
Stayed,43,Female,true,1,93673,Traver
Stayed,55,Male,true,2,95312,Cressey
Stayed,20,Female,false,0,90744,Wilmington
Stayed,63,Male,true,2,92201,Indio
Stayed,59,Male,false,0,92561,Mountain Center
Stayed,19,Male,false,0,94124,San Francisco
Stayed,38,Male,false,0,94589,Vallejo
Joined,49,Female,false,0,95356,Modesto
Stayed,31,Male,true,1,95446,Guerneville
Stayed,46,Female,true,1,92040,Lakeside
Stayed,76,Female,false,0,92316,Bloomington
Stayed,73,Female,false,0,92083,Vista
Stayed,77,Female,false,0,95322,Gustine
Stayed,53,Male,false,0,90043,Los Angeles
Joined,38,Male,true,2,90604,Whittier
Stayed,63,Female,true,1,90822,Long Beach
Stayed,62,Male,false,0,92026,Escondido
Stayed,58,Female,true,1,92267,Parker Dam
Stayed,64,Male,false,0,92530,Lake Elsinore
Stayed,45,Female,false,0,93420,Arroyo Grande
Stayed,41,Male,false,0,95245,Mokelumne Hill
Stayed,30,Female,false,0,95930,Clipper Mills
Stayed,44,Female,false,0,92241,Desert Hot Springs
Stayed,53,Male,false,0,94509,Antioch
Stayed,40,Female,false,0,95945,Grass Valley
Stayed,61,Female,true,1,96097,Yreka
Stayed,23,Female,false,0,90042,Los Angeles
Stayed,20,Female,true,2,90280,South Gate
Stayed,48,Male,true,3,91352,Sun Valley
Stayed,21,Female,true,3,92075,Solana Beach
Joined,23,Female,true,3,92223,Beaumont
Stayed,22,Female,true,1,93270,Terra Bella
Stayed,27,Male,false,0,96112,Fort Bidwell
Stayed,22,Female,true,2,90007,Los Angeles
Stayed,24,Male,false,0,91352,Sun Valley
Stayed,35,Male,false,0,92061,Pauma Valley
Stayed,54,Male,true,3,92234,Cathedral City
Stayed,40,Female,true,1,93012,Camarillo
Stayed,21,Male,true,3,93260,Posey
Stayed,63,Male,true,2,93621,Dunlap
Stayed,44,Female,true,2,94549,Lafayette
Stayed,61,Male,false,0,95382,Turlock
Stayed,56,Male,false,0,90003,Los Angeles
Stayed,31,Male,false,0,90815,Long Beach
Stayed,45,Female,true,1,92091,Rancho Santa Fe
Stayed,66,Female,false,0,95747,Roseville
Stayed,68,Female,false,0,93256,Pixley
Stayed,75,Male,false,0,93517,Bridgeport
Stayed,80,Female,false,0,95937,Dunnigan
Stayed,77,Female,false,0,91741,Glendora
Stayed,75,Female,true,1,94571,Rio Vista
Stayed,65,Male,false,0,90746,Carson
Stayed,24,Male,false,0,91303,Canoga Park
Stayed,47,Male,false,0,91776,San Gabriel
Stayed,43,Female,true,5,92626,Costa Mesa
Stayed,23,Female,false,0,93646,Orange Cove
Stayed,22,Female,false,0,94563,Orinda
Joined,20,Male,false,0,94601,Oakland
Stayed,36,Female,false,0,95119,San Jose
Stayed,49,Female,false,0,95965,Oroville
Stayed,35,Male,false,0,92036,Julian
Stayed,21,Female,false,0,93536,Lancaster
Stayed,46,Female,false,0,93656,Riverdale
Stayed,30,Female,true,1,95020,Gilroy
Stayed,34,Male,false,0,95537,Fields Landing
Stayed,22,Male,false,0,96037,Greenview
Stayed,33,Male,false,0,91746,La Puente
Stayed,28,Female,true,3,92321,Cedar Glen
Stayed,60,Female,false,0,95311,Coulterville
Stayed,45,Female,true,2,96106,Clio
Joined,49,Male,false,0,96146,Olympic Valley
Stayed,30,Female,true,3,93238,Kernville
Stayed,44,Female,false,0,93544,Llano
Stayed,49,Female,false,0,95659,Nicolaus
Stayed,58,Male,false,0,95691,West Sacramento
Stayed,42,Male,false,0,95834,Sacramento
Joined,22,Male,false,0,91030,South Pasadena
Stayed,40,Female,false,0,91765,Diamond Bar
Stayed,33,Female,true,2,92029,Escondido
Stayed,75,Female,false,0,92281,Westmorland
Stayed,70,Male,true,1,94563,Orinda
Stayed,68,Male,false,0,95012,Castroville
Stayed,24,Female,false,0,91790,West Covina
Stayed,23,Male,false,0,94121,San Francisco
Stayed,53,Female,true,3,94133,San Francisco
Stayed,62,Female,false,0,95033,Los Gatos
Stayed,63,Female,false,0,95336,Manteca
Stayed,56,Male,false,0,95819,Sacramento
Stayed,57,Female,false,0,90604,Whittier
Stayed,53,Female,true,3,92368,Oro Grande
Stayed,24,Female,false,0,93514,Bishop
Stayed,23,Male,false,0,93635,Los Banos
Stayed,58,Female,true,2,94060,Pescadero
Stayed,60,Female,true,3,95041,Mount Hermon
Stayed,42,Male,false,0,95333,Le Grand
Stayed,31,Male,false,0,95361,Oakdale
Stayed,34,Male,false,0,95409,Santa Rosa
Stayed,49,Female,false,0,95425,Cloverdale
Stayed,63,Male,false,0,95942,Forest Ranch
Stayed,63,Female,false,0,92354,Loma Linda
Stayed,33,Female,false,0,93662,Selma
Stayed,52,Male,true,3,95124,San Jose
Stayed,26,Male,false,0,95131,San Jose
Stayed,20,Male,true,1,95627,Esparto
Stayed,52,Female,true,1,92253,La Quinta
Stayed,64,Male,false,0,92886,Yorba Linda
Stayed,21,Male,true,1,93446,Paso Robles
Joined,55,Male,false,0,95128,San Jose
Stayed,37,Female,false,0,95521,Arcata
Stayed,61,Female,false,0,92234,Cathedral City
Stayed,62,Female,false,0,92284,Yucca Valley
Stayed,80,Male,false,0,92651,Laguna Beach
Stayed,75,Male,false,0,95470,Redwood Valley
Stayed,74,Female,false,0,92833,Fullerton
Stayed,65,Female,false,0,95007,Brookdale
Stayed,73,Male,false,0,95493,Witter Springs
Stayed,52,Female,false,0,90044,Los Angeles
Stayed,47,Male,false,0,92333,Fawnskin
Joined,30,Female,false,0,93308,Bakersfield
Stayed,29,Female,false,0,94019,Half Moon Bay
Stayed,56,Female,false,0,94507,Alamo
Stayed,56,Male,true,3,95446,Guerneville
Stayed,54,Female,false,0,95823,Sacramento
Stayed,25,Female,true,1,92020,El Cajon
Stayed,38,Female,false,0,92310,Fort Irwin
Stayed,55,Female,false,0,92832,Fullerton
Stayed,39,Female,true,2,95420,Caspar
Stayed,61,Female,true,3,95563,Salyer
Stayed,20,Male,false,0,91340,San Fernando
Stayed,40,Male,false,0,92346,Highland
Stayed,19,Female,false,0,93530,Keeler
Stayed,48,Male,true,3,93654,Reedley
Stayed,34,Male,false,0,95245,Mokelumne Hill
Stayed,60,Male,false,0,95453,Lakeport
Stayed,43,Female,true,1,95681,Sheridan
Stayed,61,Female,true,3,96096,Whitmore
Stayed,29,Male,false,0,90743,Surfside
Stayed,60,Female,false,0,91006,Arcadia
Stayed,20,Male,true,3,91911,Chula Vista
Stayed,33,Female,false,0,92278,Twentynine Palms
Stayed,40,Male,false,0,93276,Tupman
Stayed,40,Male,true,2,93651,Prather
Stayed,42,Female,false,0,94043,Mountain View
Stayed,47,Male,true,1,94903,San Rafael
Stayed,59,Female,true,1,94960,San Anselmo
Stayed,51,Male,false,0,90704,Avalon
Joined,28,Female,false,0,91016,Monrovia
Stayed,80,Female,false,0,94536,Fremont
Stayed,74,Female,false,0,95459,Manchester
Stayed,77,Male,false,0,96031,Forks Of Salmon
Stayed,67,Female,false,0,93437,Lompoc
Stayed,73,Male,false,0,95625,Elmira
Stayed,66,Female,false,0,92102,San Diego
Stayed,24,Female,false,0,90240,Downey
Joined,38,Female,true,2,90305,Inglewood
Stayed,35,Male,false,0,91205,Glendale
Stayed,19,Male,true,3,91320,Newbury Park
Stayed,55,Male,true,3,91340,San Fernando
Stayed,49,Male,false,0,91701,Rancho Cucamonga
Stayed,22,Female,true,1,92070,Santa Ysabel
Stayed,53,Male,false,0,92866,Orange
Stayed,51,Male,false,0,93429,Casmalia
Joined,56,Female,false,0,95340,Merced
Joined,49,Female,false,0,95436,Forestville
Stayed,62,Female,false,0,95638,Herald
Stayed,29,Male,false,0,95946,Penn Valley
Stayed,62,Female,false,0,96056,Mcarthur
Stayed,37,Female,false,0,90650,Norwalk
Stayed,57,Female,false,0,92675,San Juan Capistrano
Stayed,46,Female,false,0,92683,Westminster
Stayed,51,Male,false,0,93004,Ventura
Stayed,52,Female,true,3,94112,San Francisco
Stayed,43,Female,true,3,94530,El Cerrito
Joined,49,Female,false,0,94555,Fremont
Stayed,32,Female,true,2,95237,Lockeford
Joined,22,Female,false,0,95663,Penryn
Stayed,63,Male,false,0,95687,Vacaville
Stayed,38,Female,false,0,96007,Anderson
Stayed,24,Female,true,2,96122,Portola
Stayed,62,Female,false,0,90008,Los Angeles
Joined,31,Male,false,0,92283,Winterhaven
Stayed,30,Female,true,2,92861,Villa Park
Stayed,46,Male,false,0,93254,New Cuyama
Stayed,51,Male,false,0,93522,Darwin
Stayed,23,Female,false,0,93560,Rosamond
Stayed,61,Male,true,4,94553,Martinez
Stayed,50,Female,true,3,95691,West Sacramento
Stayed,33,Female,false,0,96109,Doyle
Stayed,31,Female,true,3,96120,Markleeville
Stayed,60,Female,false,0,90003,Los Angeles
Joined,38,Female,false,0,91311,Chatsworth
Stayed,29,Female,true,2,91732,El Monte
Stayed,20,Male,true,3,92223,Beaumont
Stayed,23,Female,true,2,92260,Palm Desert
Stayed,35,Female,false,0,93420,Arroyo Grande
Stayed,46,Male,false,0,93434,Guadalupe
Stayed,26,Male,true,2,94044,Pacifica
Stayed,48,Female,true,3,95429,Dos Rios
Stayed,38,Male,false,0,95650,Loomis
Stayed,34,Male,false,0,95664,Pilot Hill
Stayed,64,Male,true,2,90403,Santa Monica
Stayed,54,Male,false,0,92025,Escondido
Stayed,74,Female,false,0,93065,Simi Valley
Stayed,76,Male,false,0,94535,Travis Afb
Stayed,79,Male,false,0,96001,Redding
Stayed,68,Female,false,0,92027,Escondido
Joined,36,Female,false,0,90001,Los Angeles
Stayed,56,Female,false,0,92304,Amboy
Joined,21,Male,false,0,94586,Sunol
Stayed,28,Female,false,0,94590,Vallejo
Stayed,30,Female,false,0,95204,Stockton
Stayed,42,Male,false,0,95468,Point Arena
Stayed,50,Female,false,0,95490,Willits
Stayed,27,Male,false,0,95685,Sutter Creek
Joined,46,Male,true,3,96040,Hat Creek
Stayed,22,Female,true,1,91744,La Puente
Stayed,56,Male,false,0,92107,San Diego
Stayed,50,Male,false,0,92268,Pioneertown
Stayed,40,Female,true,3,92314,Big Bear City
Stayed,42,Female,false,0,93015,Fillmore
Stayed,27,Female,false,0,93203,Arvin
Stayed,22,Female,false,0,94103,San Francisco
Stayed,48,Male,false,0,94580,San Lorenzo
Stayed,64,Female,false,0,94599,Yountville
Joined,37,Male,false,0,95301,Atwater
Stayed,26,Female,false,0,95328,Keyes
Stayed,54,Male,true,2,96116,Likely
Stayed,33,Female,true,2,96130,Susanville
Stayed,46,Male,false,0,93225,Frazier Park
Stayed,41,Male,false,0,93634,Lakeshore
Stayed,54,Female,false,0,94512,Birds Landing
Stayed,22,Male,true,3,95428,Covelo
Stayed,21,Female,false,0,95634,Georgetown
Stayed,58,Male,true,3,96022,Cottonwood
Stayed,25,Male,true,2,96061,Mill Creek
Stayed,32,Male,false,0,91207,Glendale
Stayed,43,Female,true,1,92401,San Bernardino
Joined,63,Female,false,0,92673,San Clemente
Stayed,19,Male,false,0,93450,San Ardo
Stayed,33,Male,false,0,94606,Oakland
Stayed,20,Female,true,2,95045,San Juan Bautista
Stayed,19,Female,true,3,95415,Boonville
Stayed,44,Male,true,3,95488,Westport
Joined,34,Female,false,0,95525,Blue Lake
Stayed,24,Female,true,2,95993,Yuba City
Stayed,21,Female,true,3,90042,Los Angeles
Stayed,75,Male,false,0,96037,Greenview
Stayed,67,Male,false,0,91204,Glendale
Stayed,79,Male,false,0,93535,Lancaster
Stayed,23,Female,true,1,90260,Lawndale
Stayed,35,Female,false,0,90505,Torrance
Stayed,33,Male,true,1,90621,Buena Park
Stayed,33,Male,false,0,91311,Chatsworth
Stayed,49,Male,false,0,92008,Carlsbad
Joined,61,Male,false,0,92347,Hinkley
Stayed,23,Male,true,1,92692,Mission Viejo
Stayed,37,Female,false,0,94117,San Francisco
Stayed,23,Female,false,0,94560,Newark
Stayed,26,Male,true,2,95337,Manteca
Stayed,34,Female,false,0,95449,Hopland
Stayed,20,Male,false,0,95573,Willow Creek
Stayed,37,Female,false,0,95835,Sacramento
Stayed,24,Male,true,3,91765,Diamond Bar
Stayed,29,Female,false,0,91780,Temple City
Stayed,26,Female,false,0,92880,Corona
Stayed,62,Female,false,0,93240,Lake Isabella
Stayed,54,Female,false,0,93312,Bakersfield
Stayed,50,Female,false,0,93522,Darwin
Stayed,61,Female,true,1,94040,Mountain View
Stayed,61,Female,true,2,95355,Modesto
Stayed,46,Female,true,1,92007,Cardiff By The Sea
Stayed,19,Female,false,0,93215,Delano
Stayed,58,Female,false,0,95452,Kenwood
Joined,19,Female,false,0,95571,Weott
Stayed,34,Male,true,1,95945,Grass Valley
Stayed,37,Male,true,3,96020,Chester
Stayed,55,Female,true,2,90606,Whittier
Stayed,47,Male,false,0,93928,Jolon
Stayed,44,Male,false,0,94922,Bodega
Stayed,25,Male,true,2,95715,Emigrant Gap
Stayed,36,Female,true,3,96010,Big Bar
Stayed,33,Male,false,0,90047,Los Angeles
Stayed,41,Female,false,0,91761,Ontario
Stayed,23,Female,false,0,92127,San Diego
Stayed,73,Female,false,0,95139,San Jose
Stayed,78,Female,false,0,95454,Laytonville
Stayed,67,Male,false,0,90638,La Mirada
Stayed,76,Male,false,0,92336,Fontana
Stayed,69,Male,false,0,92567,Nuevo
Stayed,79,Female,true,1,93554,Randsburg
Stayed,79,Male,false,0,93458,Santa Maria
Stayed,71,Female,false,0,95822,Sacramento
Stayed,21,Female,false,0,91010,Duarte
Stayed,43,Male,false,0,92590,Temecula
Joined,19,Female,false,0,92592,Temecula
Stayed,60,Male,true,3,95251,Vallecito
Stayed,56,Male,false,0,95565,Scotia
Stayed,47,Male,false,0,95721,Echo Lake
Stayed,31,Female,true,2,95758,Elk Grove
Joined,28,Female,false,0,95968,Palermo
Stayed,47,Female,false,0,93449,Pismo Beach
Stayed,43,Female,false,0,94087,Sunnyvale
Stayed,32,Female,false,0,94903,San Rafael
Stayed,64,Female,false,0,94904,Greenbrae
